ind,open,close,low,high,volume,ma5,kf,macd,pjsp5,pjsp5bl,lrkf
1525,47247.88,46839.97,46482.35,47247.88,706.1801185,47049.914,B,-165.9478118,46338.902,-0.010697445,BA
1526,46839.97,46429,46200,46859.98,921.8456047,46934.258,A,-201.6662499,46257.38,-0.003696397,AA
1527,46429.01,46518.53,46046.99,46887.42,1200.730622,46825.208,A,-216.4119998,46181.18,-0.007251949,AA
1528,46518.74,46248.74,45991.06,46525.72,1266.506333,46656.824,A,-239.6771948,46232.024,-0.000361437,AB
1529,46252.12,46275.38,46245.28,46760,1203.023171,46462.324,B,-247.59887,46290.39,0.000324363,BB
1530,46275.38,46222.86,46149.98,46729.43,964.9994313,46338.902,B,-249.9757353,46378.098,0.003358468,BA
1531,46222.85,46021.39,45600,46309.62,1452.750594,46257.38,A,-257.6885178,46480.878,0.009984227,AB
1532,46017.39,46137.53,45836.01,46423.17,907.3783174,46181.18,B,-247.4849805,46579.922,0.00958855,BB
1533,46137.52,46502.96,46117.3,46630.9,1131.241521,46232.024,B,-210.1135536,46598.312,0.00205045,BC
1534,46502.96,46567.21,46400,46915,1483.881408,46290.39,C,-176.4146045,46417.3,-0.003219218,CB
1535,46567.21,46661.4,46274.99,46800,1216.458973,46378.098,B,-144.4712624,46210.404,-0.009665291,BC
1536,46661.4,46535.29,46460.86,46892.18,1152.321866,46480.878,C,-129.0325758,45894.336,-0.013773504,CB
1537,46559.94,46632.75,46415.12,47307,1864.678938,46579.922,B,-110.1862025,45436.79,-0.025646354,BB
1538,46632.75,46594.91,46287.62,46695.41,1137.249681,46598.312,B,-98.57530841,45061.594,-0.032907371,BA
1539,46594.91,45662.15,44549,46594.91,5469.279306,46417.3,A,-148.9951655,44921.83,-0.01621299,AA
1540,45662.33,45626.92,45338.27,45979.81,1918.76497,46210.404,A,-178.0337455,44814.446,-0.0178069,AA
1541,45628.95,44954.95,44822.84,45970,2273.792542,45894.336,A,-232.3781892,44862.126,-0.002064823,AA
1542,44960,44345.02,43729.11,45228,3881.558464,45436.79,A,-295.2461478,44902.836,0.012579,AA
1543,44354.82,44718.93,43763.78,44844.72,6148.083183,45061.594,A,-296.701542,44957.246,0.005329197,AB
1544,44718.94,44963.33,44434,45054.22,1381.1397,44921.83,B,-267.1772193,45002.178,0.000863993,BC
1545,44963.33,45090,44780.48,45182.1,868.8287045,44814.446,C,-226.6874266,44944.572,-0.003225283,CB
1546,45086.54,45193.35,44448.81,45241.37,946.0245644,44862.126,B,-182.418793,44754.564,-0.009709083,BB
1547,45193.34,44548.57,44421.72,45241.27,599.8431159,44902.836,B,-185.4304295,44681.144,0.002975943,BB
1548,44558.92,44990.98,44356.06,45030.08,639.1069414,44957.246,B,-148.1139891,44635.18,-0.007908252,BB
1549,44990.98,45187.99,44888,45210.82,425.9298068,45002.178,B,-102.8001538,44686.212,-0.011104234,BB
1550,45188,44801.97,44777.42,45314.78,854.0998229,44944.572,B,-91.82244251,44668.456,-0.002980092,BB
1551,44801.98,44243.31,43997.8,45043.07,1615.272207,44754.564,B,-113.749618,44746.886,0.011381969,BA
1552,44243.31,44181.47,44018.87,44546.3,1429.220039,44681.144,A,-123.1863301,44822.93,0.014518756,AB
1553,44181.46,44761.16,44181.46,44827.43,1077.991952,44635.18,B,-83.0778612,44809.782,0.001086254,BC
1554,44761.15,45443.15,44687.16,45655.23,1161.480274,44686.212,C,-7.30008674,44724.604,-0.015811976,CC
1555,45443.16,44713.19,44580.7,45669.6,1608.232761,44668.456,C,-3.228590758,44880.866,0.003750034,CB
1556,44713.19,44635.46,44502.71,44956.84,712.9978872,44746.886,B,-2.68348201,45204.798,0.012755285,BB
1557,44635.46,44561.69,44394.03,44912.63,651.3988597,44822.93,B,-4.118385817,45504.406,0.021155302,BB
1558,44561.69,44695.42,44561.69,45116.35,949.3564085,44809.782,B,6.532448771,45866.97,0.026211858,BB
1559,44693.88,45017.26,44501.87,45090.93,936.8110847,44724.604,B,36.18990766,46363.518,0.029905374,BC
1560,45017.26,45494.5,44802.63,45600.14,1113.941892,44880.866,C,86.04043829,46832.624,0.029412874,CC
1561,45488.11,46255.12,45340.27,46350,1536.289719,45204.798,C,163.8228939,47171.924,0.019820595,CC
1562,46255.11,46059.73,45854.5,46558,1105.768464,45504.406,C,193.6513438,47477.96,0.030791105,CC
1563,46059.91,46508.24,46052.14,46620,900.0910402,45866.97,C,232.5103184,47649.478,0.024538404,CC
1564,46508.24,47500,46508.24,48348.4,4486.0136,46363.518,C,309.1314072,47680.72,0.003804632,CC
1565,47500,47840.03,47237.4,48118.88,1527.078577,46832.624,C,363.1079944,47663.842,-0.003682857,CC
1566,47840.03,47951.62,47567.24,48188,1297.185624,47171.924,C,384.6558012,47479.802,-0.009839459,CB
1567,47951.56,47589.91,47304.25,48300,2655.661012,47477.96,B,353.6666963,47338.37,-0.005285574,BA
1568,47589.91,47365.83,46953.84,47670.89,1321.315312,47649.478,A,299.3501202,47410.472,0.000942494,AB
1569,47365.83,47656.21,47337.85,48000,1207.886005,47680.72,B,265.4090576,47474.054,-0.003822293,BB
1570,47656.21,47755.64,47500,48042.67,710.9062581,47663.842,B,233.2273149,47519.34,-0.004948107,BB
1571,47755.65,47031.42,47000,48637.95,2082.243928,47479.802,B,150.7403089,47806.688,0.016484044,BA
1572,47031.42,46882.75,46561.74,47343.87,1243.343448,47338.37,A,77.43373231,48016.496,0.024182583,AB
1573,46886.24,47726.34,46875.21,47739.4,701.4409309,47410.472,B,76.87135094,47989.178,0.00550719,BC
1574,47726.34,47974.12,47597.62,48087.86,783.4188282,47474.054,C,83.73469513,47849.544,-0.002596733,CC
1575,47960.14,47982.07,47800,48974.35,2488.64718,47519.34,C,79.39631379,47705.316,-0.005767863,CC
1576,47982.07,48468.16,47730.01,48534.52,813.9542434,47806.688,C,98.59715052,47488.504,-0.020212362,CB
1577,48468.16,47931.79,47743.88,48468.16,723.1030842,48016.496,B,66.06964213,47366.336,-0.011797056,BA
1578,47935.29,47589.75,47421.92,47987.12,628.3945958,47989.178,A,15.07605544,47270.906,-0.006699846,AA
1579,47589.74,47275.95,46890,47591.25,1559.278356,47849.544,A,-43.05069388,47285.116,0.000193883,AA
1580,47278.06,47260.93,47089.47,47511.47,876.9386284,47705.316,A,-83.43570824,47309.422,0.001026048,AA
1581,47260.93,47384.1,46802.01,47555,901.8001243,47488.504,A,-101.5743678,47346.282,-0.000798116,AB
1582,47384.1,47320.95,46907.79,47477.79,958.6015021,47366.336,B,-116.4775833,47415.694,0.002002158,BB
1583,47326.53,47112.6,47000,47699,915.3696638,47270.906,B,-137.5724828,47566.314,0.009630417,BB
1584,47112.61,47347,47025.69,47400,545.0831584,47285.116,B,-132.8735542,47407.052,0.001268338,BC
1585,47347,47382.46,47330.84,47708.62,636.8060345,47309.422,C,-124.6469197,47334.252,-0.001017423,CB
1586,47382.46,47568.4,47186.65,47973.87,756.5465097,47346.282,B,-104.7530637,47340.98,-0.004780905,BB
1587,47565.14,47668.01,47320.24,47963.63,672.4933785,47415.694,B,-83.85991369,47348.506,-0.006702692,BC
1588,47668.01,47865.7,47633.97,48105.38,834.2454225,47566.314,C,-56.98530874,47229.398,-0.013293486,CB
1589,47865.71,46550.69,46160.69,47870.95,2878.006858,47407.052,B,-124.1775539,47373.264,0.017670501,BA
1590,46550.68,47018.46,46525.96,47156.38,1426.281306,47334.252,A,-132.7508695,47486.4,0.009952261,AB
1591,47028.99,47602.04,47009.21,47969.29,2118.798313,47340.98,B,-96.4402584,47536.124,-0.001384731,BC
1592,47601.71,47705.64,47465.74,47888.3,882.5116922,47348.506,C,-64.31212935,47562.782,-0.002994573,CB
1593,47705.64,47270.16,46929.03,47799.99,977.7529313,47229.398,B,-70.74595447,47569.428,0.006331013,BB
1594,47268.96,47270.02,47080.02,47457.95,445.1260385,47373.264,B,-73.06876754,47607.902,0.007147913,BB
1595,47278.82,47584.14,47147.79,47664.14,601.7738595,47486.4,B,-52.47123468,47617.49,0.000700864,BC
1596,47580.01,47850.66,47557.71,48100,718.2953446,47536.124,C,-21.50555797,47613.324,-0.004959932,CC
1597,47850.66,47838.93,47591.83,47916.46,220.017372,47562.782,C,-3.372850946,47609.49,-0.004796094,CB
1598,47837.43,47303.39,47159.25,47855,658.4280608,47569.428,B,-27.65479024,47729.646,0.009011109,BA
1599,47303.39,47462.39,47204.52,47581.09,708.349119,47607.902,A,-32.86155768,47813.01,0.007387323,AB
1600,47458.57,47632.08,47412.6,47800,539.4185665,47617.49,B,-25.08232062,47832.38,0.004205149,BB
1601,47632.09,47829.83,47516.09,47880.17,701.7634851,47613.324,B,-7.723616653,47667.812,-0.003387384,BC
1602,47829.82,47819.76,47703.11,48094.59,698.7979954,47609.49,C,1.484356425,47592.866,-0.004744775,CB
1603,47819.75,47904.17,47612.79,47920.76,424.6639094,47729.646,B,11.12702185,47454.448,-0.009387951,BB
1604,47904.17,47879.21,47405.53,47926,648.3642854,47813.01,B,13.53156095,47217.546,-0.013819443,BB
1605,47879.21,47728.93,47487.55,47916.2,480.8817814,47832.38,B,3.244861971,46991.758,-0.015444972,BB
1606,47728.94,47006.99,47001,47786.79,1027.966645,47667.812,B,-50.94661479,46968.25,-0.000824133,BA
1607,47007.98,47445.03,46625.58,47508.17,1425.154984,47592.866,A,-55.67261762,46873.1,-0.012054582,AB
1608,47445.04,47212.08,47062.86,47580,661.574565,47454.448,B,-71.8409999,46820.374,-0.008296733,BA
1609,47212.09,46694.7,46666.66,47263.92,1463.463921,47217.546,A,-112.3215886,46897.75,0.004348459,AA
1610,46694.71,46599.99,46251.29,46994.14,2548.646301,46991.758,A,-138.6887223,47006.492,0.008723221,AB
1611,46598.55,46889.45,46230,47214.45,1319.022792,46968.25,B,-129.9946756,46997.866,0.002312162,BB
1612,46889.44,46969.28,46563.39,47150.77,805.4749429,46873.1,B,-112.8625292,46962.802,-0.00013792,BB
1613,46969.28,46948.45,46667.02,47041.1,642.2203418,46820.374,B,-97.50629038,46948.148,-6.43259E-06,BC
1614,46948.46,47081.58,46885.8,47300,1004.072871,46897.75,C,-74.02055133,46919.06,-0.003451881,CB
1615,47083.47,47143.7,46868.1,47400,1113.440056,47006.492,B,-51.03354478,46917.62,-0.004795551,BB
1616,47143.93,46846.32,46744,47197.67,964.8275828,46997.866,B,-52.39028534,46960.362,0.002434385,BB
1617,46847.5,46793.96,46738.46,47024.6,507.8069792,46962.802,B,-53.17808035,47032.092,0.005088947,BB
1618,46793.95,46875.18,46710.76,47091.55,446.9779903,46948.148,B,-44.92200665,47175.492,0.006406631,BB
1619,46869.34,46936.14,46659.8,46967.01,468.1866398,46919.06,B,-32.62076781,47282.57,0.00738088,BB
1620,46936.14,47136.5,46700,47400,692.5901013,46917.62,B,-9.458417429,47331.146,0.004129411,BB
1621,47140.79,47060.03,46865.09,47278.67,381.7994599,46960.362,B,1.652172339,47374.042,0.006672584,BC
1622,47060.03,47152.61,47008.3,47307.68,429.6807231,47032.092,C,15.411127,47454.602,0.006404566,CB
1623,47157.39,47592.18,47021.45,47691.42,1189.357922,47175.492,B,52.21772441,47717.906,0.002641737,BC
1624,47592.19,47471.53,47256.54,47713.91,715.9147655,47282.57,C,65.66972877,47968.174,0.010461934,CB
1625,47471.76,47379.38,47297.15,47619.83,544.0211899,47331.146,B,65.44747917,48238.538,0.018133585,BB
1626,47388.44,47274.51,47209.91,47503.38,498.8903038,47374.042,B,55.70519407,48524.138,0.026433442,BB
1627,47274.51,47555.41,47228.47,47660.01,568.3333232,47454.602,B,64.99861861,48837.592,0.026961854,BB
1628,47557.76,48908.7,47492.69,48908.7,2509.725521,47717.906,B,154.02536,48859.988,-0.000995978,BC
1629,48908.69,48722.87,48500,49400.01,2773.952925,47968.174,C,189.7863731,48925.416,0.004157103,CC
1630,48722.87,48731.2,48515.95,49080,876.700314,48238.538,C,202.2450843,49067.58,0.006902765,CB
1631,48731.59,48702.51,48401,49000,807.5608227,48524.138,B,196.6217706,49079.076,0.007731963,BB
1632,48702.51,49122.68,48612.01,49178.93,739.4887272,48837.592,B,208.1568331,49006.638,-0.00236229,BC
1633,49119.39,49020.68,48974.84,49333,1227.231262,48859.988,C,196.0436453,48911.736,-0.002222409,CB
1634,49021.45,49050.01,48766.27,49135.11,658.1296975,48925.416,B,177.6775364,48903.736,-0.00298214,BC
1635,49062.71,49442.02,49022.2,49700,2085.99195,49067.58,C,179.0954267,48739.596,-0.014207025,CB
1636,49440.06,48759.99,48544,49581.79,1594.258318,49079.076,B,123.8882979,48735.67,-0.00049877,BB
1637,48760,48760.49,48461.53,49073.64,1168.630452,49006.638,B,79.35885672,48723.232,-0.000764102,BA
1638,48757.11,48546.17,48088,48948.21,1567.961601,48911.736,A,29.96610467,48799.024,0.005208526,AB
1639,48540.01,49010.01,48427.1,49086.1,1317.817757,48903.736,B,23.32466138,48760.624,-0.005088471,BB
1640,49010.02,48621.32,48588.17,49158.48,661.7096846,48739.596,B,-10.63256895,48840.502,0.00450794,BB
1641,48621.26,48740.36,48402.63,48816.8,481.0364764,48735.67,B,-27.50433505,48810.394,0.001436879,BB
1642,48740.36,48698.3,48474.58,48919.88,518.3335066,48723.232,B,-43.001155,48821.592,0.002531752,BB
1643,48698.31,48925.13,48594.35,49000,361.8846641,48799.024,B,-39.56587649,48640.628,-0.005815048,BC
1644,48925.13,48818.01,48761,49057.45,332.9769329,48760.624,C,-45.66613861,48252.508,-0.011583881,CB
1645,48818.02,49020.71,48709.74,49288.93,374.5414922,48840.502,B,-37.54723606,47871.676,-0.023439767,BB
1646,49024.82,48589.82,48510.54,49096.41,855.5794152,48810.394,B,-61.29029874,47528.604,-0.021840295,BB
1647,48585.64,48754.29,48423.58,49008,627.3592724,48821.592,B,-65.62499605,47124.122,-0.033436401,BB
1648,48754.3,48020.31,47680,48803.69,2333.258389,48640.628,B,-114.7550814,46895.56,-0.023422381,BA
1649,48020.32,46877.41,45688.66,48217.18,6900.02025,48252.508,A,-215.2213369,46973.444,0.00204862,AA
1650,46877.41,47116.55,46561.58,47267.88,1597.972254,47871.676,A,-253.9084051,47069.754,-0.000993197,AA
1651,47116.56,46874.46,46300,47132.78,1579.992421,47528.604,A,-281.9777012,47196.28,0.006865572,AA
1652,46876.23,46731.88,46400.02,47023.38,1145.885211,47124.122,A,-294.9273648,47419.902,0.014722755,AB
1653,46726.26,46877.5,46693.27,47144.8,825.0771025,46895.56,B,-278.6570429,47604.402,0.015506416,BB
1654,46881.52,47266.83,46835.23,47418,947.868003,46973.444,B,-228.7369988,47743.502,0.010084704,BC
1655,47266.95,47598.1,47115.02,47768.51,1038.057818,47069.754,C,-163.5267676,47814.89,0.004554594,CC
1656,47598.47,47507.09,47222,47719.3,684.6003623,47196.28,C,-118.7275839,47823.56,0.006661532,CB
1657,47507.09,47849.99,47317.87,47879.1,705.8614092,47419.902,B,-61.10836987,47842.962,-0.000146876,BC
1658,47849.99,47800,47605.13,48010.18,975.5315895,47604.402,C,-23.40834723,47982.716,0.00382251,CB
1659,47800,47962.33,47440.98,48070,1230.673699,47743.502,B,13.4335334,48104.612,0.002966536,BC
1660,47962.33,47955.04,47800,48229.99,965.1187998,47814.89,C,36.95086511,48184.984,0.004794991,CB
1661,47955.04,47550.44,47471.32,48154.51,999.0028351,47823.56,B,25.4441958,48406.432,0.018001768,BB
1662,47550.44,47947,47534.6,48000,767.6388998,47842.962,B,43.65852687,48533.124,0.012224414,BC
1663,47947.01,48498.77,47947.01,48575.55,1733.456744,47982.716,C,89.35221284,48473.362,-0.00052389,CC
1664,48498.77,48571.81,48405.8,48795.67,950.7609956,48104.612,C,119.1190056,48416.05,-0.003206798,CC
1665,48571.8,48356.9,48355.14,48693.58,667.0744839,48184.984,C,118.6949132,48326.84,-0.000621628,CB
1666,48356.89,48657.68,48356.89,48733.99,474.2126744,48406.432,B,132.0095918,48128.588,-0.010873761,BB
1667,48657.67,48580.46,48466.1,48788.72,465.9545364,48533.124,B,128.8135351,48072.804,-0.010449798,BB
1668,48581.51,48199.96,48133.76,48757.53,634.3562025,48473.362,B,95.78819856,48121.598,-0.001625769,BA
1669,48199.96,48285.25,47650,48352.52,877.4911172,48416.05,A,75.30499909,48384.786,0.002061416,AB
1670,48285.25,47910.85,47807.08,48431,690.2363572,48326.84,B,34.24875409,48672.924,0.015906084,BA
1671,47910.85,47666.42,47020,47956.03,1664.834072,48128.588,A,-9.33371915,48975.902,0.027471793,AB
1672,47666.43,48301.54,47613.85,48317.41,980.0639182,48072.804,B,3.937181597,49121.076,0.016967078,BC
1673,48301.53,48443.93,48165.88,48680,717.3981427,48121.598,C,20.69314205,49266.646,0.01698285,CC
1674,48443.93,49601.19,48417.72,49645.65,3114.626457,48384.786,C,103.4745639,49203.208,-0.008023638,CC
1675,49600.96,49351.54,49085.42,49999.99,2493.478098,48672.924,C,133.2783781,49190.246,-0.003268267,CC
1676,49352.68,49181.31,48984.68,49499.59,910.149318,48975.902,C,133.0791193,49157.436,-0.000485428,CB
1677,49185.57,49027.41,48562,49233,1140.645763,49121.076,B,114.8237895,49135.628,0.002207296,BA
1678,49031.59,49171.78,48601,49294.92,796.0728105,49266.646,A,104.9814265,49228.662,0.001156802,AB
1679,49171.78,49284,48879.1,49333,701.2201234,49203.208,B,98.63708939,49163.44,-0.00244623,BB
1680,49284,49286.73,48860.86,49338.02,679.0842735,49190.246,B,87.60561782,49163.428,-0.002501728,BB
1681,49286.73,49017.26,48767.95,49325.45,674.7911827,49157.436,B,56.64379013,49151.604,0.002740749,BA
1682,49017.25,48918.37,48685.17,49117.01,585.4893782,49135.628,A,25.56998595,48999.398,0.001656392,AB
1683,48918.38,49636.95,48388.01,50580,7356.453805,49228.662,B,48.16568372,48716.01,-0.018553517,BB
1684,49636.95,48957.89,48869.93,49788.88,2098.270993,49163.44,B,13.91198274,48644.168,-0.006407997,BB
1685,48958.41,49286.67,48706.57,49465,1457.768629,49163.428,B,10.10810167,48491.932,-0.016124806,BB
1686,49289.64,48958.14,48939.49,49535.99,1130.458613,49151.604,B,-16.38204347,48452.866,-0.010320531,BB
1687,48958.14,48157.34,48067.39,49279.39,2604.937405,48999.398,B,-85.80467235,48535.222,0.00784682,BA
1688,48157.35,48220.01,48000,48611.88,2069.614275,48716.01,A,-123.197097,48714.064,0.010245829,AA
1689,48220.01,48598.68,47768.11,48698.06,1734.975913,48644.168,A,-118.1062646,48822.41,0.004603623,AB
1690,48604.77,48525.49,48341.02,48800.35,472.5130238,48491.932,B,-115.222081,48933.476,0.008407664,BB
1691,48525.63,48762.81,48171.1,48788.15,673.5936178,48452.866,B,-93.79353872,49036.924,0.005621374,BB
1692,48754.42,48569.12,48362.69,48802.44,609.2661825,48535.222,B,-89.157348,49255.578,0.014133631,BB
1693,48569.12,49114.22,48509.19,49176.56,602.1790515,48714.064,B,-47.93825524,49365.852,0.005123404,BC
1694,49114.22,49140.41,48943.85,49300,1193.582755,48822.41,C,-18.95684411,49405.914,0.005402967,CC
1695,49140.41,49080.82,49039.72,49575.18,1003.652416,48933.476,C,-4.596100932,49531.924,0.009191044,CB
1696,49088.92,49280.05,48954.64,49420,635.5792159,49036.924,B,16.37564013,49787.316,0.010293537,BC
1697,49282.92,49662.39,49269.08,50270,1991.298948,49255.578,C,52.0399823,50072.682,0.008261624,CB
1698,49656.96,49665.59,49217.58,49758.31,1226.834597,49365.852,B,70.72933974,50339.562,0.0135702,BB
1699,49665.6,49340.72,49106.78,49958,1474.864318,49405.914,B,56.70151118,50751.326,0.028589084,BB
1700,49340.73,49710.87,49244.19,49720.61,879.9422415,49531.924,B,67.12786471,51048.708,0.026912384,BB
1701,49710.87,50557.01,49624.79,50662.71,3621.654881,49787.316,B,122.558631,51190.518,0.012530567,BC
1702,50557.01,51089.22,50255.41,51200,4073.63353,50072.682,C,182.9779037,51174.488,0.001669002,CC
1703,51089.22,50999.99,50610,51256.12,2352.46892,50339.562,C,203.280705,51206.036,0.004040118,CC
1704,51000,51399.54,50990,51613.32,2370.443208,50751.326,C,228.1044526,51177.682,-0.004316342,CC
1705,51399.54,51197.78,51000,51590,1244.857784,51048.708,C,215.5664442,51167.758,-0.000586393,CB
1706,51197.78,51266.06,51085.18,51666,1368.71718,51190.518,B,197.0100766,51162.946,-0.00201135,BB
1707,51258.16,51009.07,50770,51500,1473.751802,51174.488,B,154.4472762,51235.992,0.00444866,BA
1708,51009.07,51157.73,50535.31,51230.6,1340.127746,51206.036,A,124.6045397,51291.134,0.0026077,AB
1709,51157.73,51257.77,50672.62,51260,1120.351607,51177.682,B,100.9120848,51467.16,0.004085039,BB
1710,51257.78,51148.16,50980.32,51631.83,1418.796072,51167.758,B,68.70713249,51684.904,0.010493906,BB
1711,51159.83,51242,50790,51447.27,2178.520495,51162.946,B,45.68205485,51905.874,0.012955661,BB
1712,51242,51374.3,51058.86,51440.85,542.0121915,51235.992,B,31.96806613,52050.656,0.01316526,BC
1713,51377.45,51433.44,51308.68,51758,780.4595619,51291.134,C,20.06723552,52187.794,0.014666606,CC
1714,51433.44,52137.9,51374.31,52344.89,1312.691406,51467.16,C,51.06379602,52213.334,0.001446817,CC
1715,52139.36,52236.88,51958.47,52547.35,789.1665696,51684.904,C,68.56601549,52191.558,-0.000867625,CC
1716,52236.88,52346.85,51999.99,52615.2,965.7331043,51905.874,C,77.23782846,52186.188,-0.003069182,CB
1717,52351.21,52098.21,51967.19,52386.44,485.6699347,52050.656,B,56.85862989,52172.302,0.00142216,BB
1718,52098.22,52119.13,51935.49,52414.34,601.5754405,52187.794,B,36.41222851,52179.614,0.001160495,BB
1719,52119.13,52265.6,52104.58,52535.96,788.6454579,52213.334,B,24.9248567,52160.408,-0.002012643,BB
1720,52264.01,52128,52055,52364.78,785.290161,52191.558,B,1.469525535,52114.68,-0.000255525,BB
1721,52128.01,52320,51945.45,52342.98,610.1205204,52186.188,B,-7.226570837,52029.84,-0.005545872,BB
1722,52320,52028.78,51946.65,52388.88,582.5716672,52172.302,B,-37.03750172,51960.574,-0.001310928,BA
1723,52031.12,52155.69,51715.03,52176.46,680.3790861,52179.614,A,-51.75156784,51883.568,-0.005217494,AB
1724,52155.7,52169.57,52000,52299.88,471.1038402,52160.408,B,-63.32723417,51775.31,-0.007557279,BB
1725,52169.57,51899.36,51868.82,52223.78,614.4001459,52114.68,B,-90.31462131,51666.126,-0.004493967,BA
1726,51899.36,51895.8,51295.6,52000,1534.318747,52029.84,A,-108.3242277,51579.21,-0.006100494,AB
1727,51895.81,51682.45,51540,52135.87,762.903373,51960.574,B,-132.9040566,51603.086,-0.001535608,BA
1728,51682.45,51770.66,51423,51875.48,764.6816705,51883.568,A,-140.7656884,51696.116,-0.001439889,AB
1729,51776.94,51628.28,51534.72,52000,696.9185117,51775.31,B,-152.1314402,51685.08,0.001100172,BA
1730,51628.28,51353.44,51119.67,51709.65,1624.623534,51666.126,A,-173.2042444,51831.812,0.009315286,AA
1731,51358.65,51461.22,50888,51610,1397.911192,51579.21,A,-174.4438877,51905.792,0.008638971,AB
1732,51461.22,51801.83,51267.71,52040.55,1129.69342,51603.086,B,-147.9312462,51917.042,0.002224091,BB
1733,51801.84,52235.81,51575.87,52300,1724.710298,51696.116,B,-99.11802637,51821.88,-0.007924257,BB
1734,52235.81,51573.1,51400,52274.19,1243.807427,51685.08,B,-108.6483893,51928.818,0.006897355,BB
1735,51570.51,52087.1,51418,52095.63,1248.314977,51831.812,B,-78.90526744,51912.292,-0.003356071,BB
1736,52087.11,51831.12,51767.92,52087.11,778.9257011,51905.792,B,-75.06395345,51915.018,0.00161868,BB
1737,51831.13,51858.08,51751.85,52178.33,485.1967253,51917.042,B,-69.43110313,51854.406,-7.08472E-05,BB
1738,51849.53,51760,51669.55,52058.16,458.6506758,51821.88,B,-70.79214904,51804.292,0.000855719,BB
1739,51754.6,52107.79,51480.3,52117.63,596.5295261,51928.818,B,-47.84975392,51647.542,-0.008832614,BC
1740,52107.8,52004.47,51893.95,52196.67,482.3036988,51912.292,C,-39.55683814,51495.462,-0.009787774,CB
1741,52006.23,51844.75,51576.49,52083.14,544.6913905,51915.018,B,-44.38981874,51375.778,-0.009045699,BB
1742,51844.76,51555.02,51514.23,51922.59,633.3591189,51854.406,B,-65.39226517,51297.094,-0.005002927,BB
1743,51555.01,51509.43,51464.48,51945.87,852.9832067,51804.292,B,-79.69894994,51296.818,-0.004127633,BA
1744,51509.44,51324.04,51159.05,51701.22,953.1773762,51647.542,A,-97.79894034,51380.01,0.001090522,AA
1745,51324.03,51244.07,50743.71,51349.51,1646.992992,51495.462,A,-110.3771081,51472.682,0.004461238,AB
1746,51241,51246.33,51206.2,51500.5,827.2488314,51375.778,B,-113.3356379,51666.328,0.00819567,BB
1747,51246.33,51161.6,50920,51528.42,809.328161,51297.094,B,-115.4028576,51969.136,0.015784026,BB
1748,51161.6,51508.05,51157.17,51546.31,663.0995687,51296.818,B,-89.0231276,52204.298,0.013517266,BC
1749,51505.12,51740,51505.11,51826.99,970.6150011,51380.01,C,-53.30049051,52396.098,0.012680673,CC
1750,51740.01,51707.43,51655,51896.55,769.2013713,51472.682,C,-30.35410573,52556.606,0.016422708,CC
1751,51715.38,52214.56,51709.62,52268,941.9649703,51666.328,C,17.89306052,52667.852,0.008681333,CC
1752,52216.76,52675.64,52216.75,52888,2424.270992,51969.136,C,76.48948493,52715.25,0.00075196,CC
1753,52675.64,52683.86,52612.44,52966,1132.440306,52204.298,C,109.4261002,52940.058,0.004862931,CC
1754,52683.85,52699,52463.82,52849.16,811.0454066,52396.098,C,124.7452665,53268.246,0.010801837,CB
1755,52699,52509.97,52470,52700,829.6824708,52556.606,B,114.9051289,53707.508,0.022805917,BB
1756,52509.97,52770.79,52299.09,52797.16,895.8288541,52667.852,B,118.2579473,54153.35,0.026199342,BB
1757,52770.79,52912.63,52648.53,53114.34,853.909906,52715.25,B,121.8415354,54564.086,0.031210998,BB
1758,52912.63,53807.9,52750.45,53807.9,986.6914553,52940.058,B,173.1863486,54880.106,0.019926554,BC
1759,53807.9,54339.94,53301,54888,1499.838574,53268.246,C,228.2001758,55136.274,0.014654672,CC
1760,54339.94,54706.28,53943.6,54706.28,295.3486836,53707.508,C,271.535053,55282.388,0.01053093,CC
1761,54706.27,55000,54503.93,55000,348.2043699,54153.35,C,300.0247825,55465.792,0.008468945,CB
1762,55000,54966.31,54247.08,55200,878.0558403,54564.086,B,296.138024,55715.94,0.01363799,BC
1763,54966.31,55388,54812,55666,753.488625,54880.106,C,300.5483895,55872.346,0.008744602,CC
1764,55388,55620.78,55358,56296.25,854.2534143,55136.274,C,297.1872276,55975.742,0.006381823,CB
1765,55620.78,55436.85,55127.7,56100,602.1176663,55282.388,B,261.860412,56028.072,0.010664783,BB
1766,55442.97,55917.02,55356.04,55971.47,435.1636891,55465.792,B,250.1345117,56009.008,0.001645081,BB
1767,55920,56217.05,55309.85,56508.6,1644.480004,55715.94,B,241.7496779,55902.72,-0.005591364,BC
1768,56215.23,56170.03,55947.32,56555,1735.611277,55872.346,C,213.1995899,55855.576,-0.005598252,CC
1769,56162.01,56137.76,55967.67,56399.99,935.7308519,55975.742,C,173.9623397,55668.304,-0.008362571,CB
1770,56137.76,55698.5,55502.11,56248.51,1229.43385,56028.072,B,103.7138184,55577.542,-0.002171656,BB
1771,55698.5,55821.7,55519.49,56133.27,868.7979158,56009.008,B,53.36907513,55464.588,-0.006397369,BB
1772,55821.7,55685.61,55560,55960,781.7523045,55902.72,B,1.469867983,55503.512,-0.003270109,BB
1773,55687.85,55934.31,55580.01,55950,581.7630037,55855.576,B,-24.12995607,55586.854,-0.006211858,BB
1774,55933.67,55201.4,55180,55963.54,994.5508889,55668.304,B,-94.49291115,56000.908,0.014483473,BB
